URLs,ChatgptSummaries,label_results1,label_results2
https://github.com/tensorflow/tensorflow/issues/60653,在 TensorFlow Lite 2.11.0 中使用 NnApiDelegate 时，模型对所有输入图像均返回相同的嵌入向量，而此问题在 2.6.0 版本中并不存在。移除 NnApiDelegate 后，2.11.0 版本可正常工作但推理速度显著下降。该问题核心在于 NnApiDelegate 组件与新版 TFLite 的兼容性，表明在版本升级过程中可能引入了影响该委托正确处理模型推理的缺陷。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/6990,该问题针对DeepSpeed框架在Apple Silicon设备上的兼容性缺陷，具体表现为hostname -I命令在macOS环境中无法正确执行。问题涉及框架的网络通信组件，潜在原因可能是系统命令的跨平台差异导致节点发现机制失效。修复方案旨在确保hostname命令在macOS系统下能准确获取IP地址以支持分布式训练。,是,是
https://github.com/mindspore-lab/mindnlp/issues/1827,在MindSpore NLP v0.3.0的官方Quick Start代码执行过程中，于Ascend 910A硬件上使用PyNative模式运行时出现错误。问题核心在于执行模型评估与保存检查点的训练循环时程序异常终止，涉及MindSpore框架的模型保存组件。潜在原因可能与当前环境下的模型状态序列化或检查点保存机制存在兼容性问题有关。,是,是
https://github.com/tensorflow/tensorflow/issues/71726,用户在TensorFlow Lite模型转换过程中遇到AttributeError，错误信息显示Sequential模型对象缺少_get_save_spec属性。该问题出现在模型冻结阶段，当tflite_keras_util模块尝试获取模型输入签名时，因Keras Sequential模型未定义_get_save_spec方法而失败。潜在原因可能是TensorFlow版本兼容性问题或Sequential模型保存接口的变更。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/4092,在DeepSpeed与HuggingFace Trainer成功完成训练后，终端会显示一个文件内容界面，导致Vertex AI Training平台误认为任务仍在进行而无限期挂起。该问题源于训练结束时触发的文件查看器行为，可能与DeepSpeed的日志或状态报告机制有关。用户需要找到禁用此文件显示或使其自动关闭的方法，以向平台正确传递任务结束的信号。,否,否
https://github.com/pytorch/pytorch/issues/137419,在将经过量化感知训练（QAT）的LSTM模型转换为ONNX格式时遇到问题。该问题涉及PyTorch的量化组件和ONNX导出流程，核心现象是使用`torch.onnx.export`转换量化后的`torch_net`模型时可能失败或产生错误。潜在原因可能与PyTorch 2.0.0的量化操作符在ONNX导出过程中缺乏完全支持或存在兼容性问题有关。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/3270,该PR为pytest添加了线程泄漏检查机制，并修复了已知的线程泄漏问题，旨在减少CI中的OOM错误并确保OOM在正确位置被触发。同时，本次修复还解决了一些内存泄漏问题，通过增强资源管理提升了系统的稳定性。,否,否
https://github.com/tensorflow/tensorflow/issues/69622,在XLA:GPU的融合运行时间估算中，当前代码仍会传递生产者和消费者的运行时数据，这原本是一项优化措施。但随着缓存机制的引入，该操作仅增加了少量映射查找开销。为了后续集成不同成本模型，作者计划移除这一参数传递并设计一个通用接口。,否,否
https://github.com/hpcaitech/ColossalAI/issues/3368,该PR修复了coati模块中两个关键问题：Bloom模型因tokenizer缺失model_max_length属性而使用极大值导致错误，以及Naive和DDP策略的save_model方法因未继承tokenizer参数而调用失败。修复措施包括为Bloom tokenizer设置默认长度限制，并在子类save_model方法中补充tokenizer参数传递逻辑。这些问题涉及模型保存流程和tokenizer配置组件，主要源于父类接口设计不完善。,是,是
https://github.com/mindspore-lab/mindnlp/issues/696,用户在使用MindSpore 2.1.0和MindNLP框架时，在Ascend硬件环境的ModelArts Notebook中无法加载预训练模型。问题核心现象是执行模型加载代码时出现报错，根本原因被定位为运行环境中缺少必要的`huggingface-hub`依赖库，导致模型下载和加载过程失败。,是,是
https://github.com/mindspore-lab/mindnlp/issues/561,在Roberta模型中使用旧版'arange' API导致兼容性问题，该问题涉及张量操作组件，可能因框架版本升级后弃用旧接口而引发。核心现象表现为模型运行时出现API调用错误或警告，潜在原因包括代码未同步更新至最新标准或依赖库版本冲突。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/5205,在使用Deepspeed的ZeRO2配置进行训练后，程序未能正常退出并陷入停滞，需强制终止。问题出现在文件锁操作上，进程反复尝试获取matmul_ext.py中特定代码段的文件锁。用户通过注释是文件锁代码临时解决了问题，但不确定该修改对训练的影响，同时怀疑NFS文件系统可能触发了此错误。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1270,该功能增强提议在模型中引入z-loss正则化技术，该技术通过防止最后一层logits值爆炸来稳定训练过程。实现方案包括允许用户添加zloss正则化项，并将总损失函数重构为交叉熵损失与zloss之和。为便于监控，该方案还支持分别记录原始交叉熵损失和zloss分量的独立数值。,是,是
https://gitee.com/ascend/MindSpeed/issues/IBF66Q,在开启Zero3功能后运行Mindspeed时出现TypeError报错，提示distributed_data_parallel_init_zero3()函数收到了重复的参数值。该问题涉及分布式训练组件，特别是在初始化Zero3优化阶段的数据并行组时发生参数传递冲突。潜在原因可能是参数解析逻辑存在缺陷或与Megatron-LM的集成配置不兼容。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/91,在量化llama-2-7b-chat-hf模型为int4_awq格式时出现错误。用户已按照官方文档成功构建了TensorRT-LLM并安装了AMMO工具，但在执行权重量化命令后，日志输出显示量化过程失败。该问题核心涉及AMMO量化组件与特定模型格式的兼容性，潜在原因可能是量化脚本对llama-2模型结构的处理存在缺陷。,是,是
https://github.com/pytorch/pytorch/issues/94779,该问题聚焦于PyTorch在NumPy API兼容性方面的不足，影响了与TensorFlow、JAX等框架的互操作性。核心问题包括缺失常用方法（如`append`、`expand_dims`）、行为不一致（如类型转换规则、标量处理）以及不符合NumPy数组API标准。这些缺陷导致跨框架代码无法直接复用，增加了统一库的开发难度。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1393,为支持不同文件系统和云存储路径的多样化实现，需要围绕PathLib抽象基类统一各类路径对象实现，以解决当前路径处理实现分散、缺乏统一接口规范的问题。,是,是
https://gitee.com/mindspore/mindformers/issues/I91SZB,在llama-7b模型断点续训过程中，因加载不完整的检查点文件导致训练任务直接失败。该问题涉及训练流程中的检查点加载组件，核心原因在于系统缺乏对检查点文件完整性的校验机制。建议在加载时增加完整性检查，若发现文件不完整则触发备用方案，而非直接终止任务，以提升训练流程的鲁棒性。,是,是
https://github.com/pytorch/pytorch/issues/96633,当用户在Transformer层中设置dropout=1.0时，模型训练阶段会产生全零输出而推理阶段变为恒等映射，这可能导致意料之外的模型行为。该问题建议PyTorch框架在检测到此类配置时抛出错误或至少发出警告，以增强API的健壮性。核心争议在于应选择抛出ValueError还是警告机制，需要框架维护者明确处理策略。,是,是
https://github.com/vllm-project/vllm/issues/1441,摘要：用户在 Mac 系统上尝试安装 vLLM 时遇到 RuntimeError，提示无法找到 CUDA_HOME 环境变量，导致安装失败。该问题涉及 vLLM 的安装依赖组件，表明其当前构建流程强制要求 CUDA 环境。潜在原因可能是 vLLM 尚未原生支持 Mac 的 Metal/MPS 后端，仍依赖 CUDA 进行编译。,是,是
https://github.com/hpcaitech/ColossalAI/issues/3406,在SFTDataset中，用户发现输入数据（input_ids）与标签（labels）完全相同，这与监督微调（SFT）的训练逻辑相矛盾。该问题涉及数据预处理组件，因为SFT训练应仅计算模型输出中标签部分与真实标签的交叉熵损失。潜在原因可能是数据集的标签处理逻辑存在错误，未能正确实现因果语言模型的掩码机制。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/95,在构建llama-2-7b-chat-hf模型时出现类型不匹配错误，提示第一个输入为Half精度而第二个输入为Float精度。该问题涉及模型前向传播过程中的张量计算组件，根本原因可能是模型权重或输入数据存在混合精度配置不一致。这通常源于模型加载或数据预处理环节未能统一数据类型，导致计算内核无法处理不同精度的张量。,是,是
https://github.com/hpcaitech/ColossalAI/issues/6027,目前框架对Qwen模型的支持情况尚不明确，用户需要确认该模型是否能够顺利集成并运行。,是,是
https://gitee.com/mindspore/mindformers/issues/IA56XB,该问题涉及项目文档的指引缺失，用户无法在截图中找到安装步骤的明确引导。核心现象是初学者难以定位安装流程的起点，反映出文档结构或导航设计可能存在不足。潜在原因可能包括文件路径指示不清或安装说明未在显眼位置呈现。,是,是
https://github.com/mindspore-lab/mindnlp/issues/1961,在修复TensorPy以适配MindSpore 2.5版本的过程中，发现该组件存在兼容性问题，主要表现为特定算子或接口在升级后无法正常工作。这可能是由于MindSpore框架的底层API或张量计算逻辑在2.5版本中发生了变更，导致TensorPy的现有实现无法正确调用或处理是功能。核心任务在于分析变更细节并调整TensorPy的代码逻辑，以确保其在新版本框架下的稳定运行。,否,否
https://github.com/NVIDIA/TensorRT-LLM/issues/1781,当使用特定LoRA适配器（Tsukitsune/alpaca_7b_lora）调用支持LoRA的TensorRT-LLM模型时，该请求会失败并导致模型进入不可用状态。此后，即使使用之前验证有效的LoRA适配器（kunishou/Japanese-Alpaca-LoRA-7b-v0）进行请求，模型也会持续失败，所有后续请求均无法处理。问题的核心在于模型在处理不兼容的LoRA输入后，其内部状态被破坏，类似于“毒丸”效应，这暗示了TensorRT-LLM的LoRA管理器组件在错误恢复或状态隔离方面存在缺陷。,是,是
https://github.com/pytorch/pytorch/issues/112602,该问题涉及 batchnorm.py 和 activation.py 文件中的文档字符串格式错误，主要表现为类文档字符串后缺少空行、首行未以句号结尾以及摘要与详细描述之间缺少空行。这些错误属于代码规范问题，需要通过运行指定命令验证修复前后的错误数量来确保修正效果。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/6498,该问题指出子进程模块中存在的安全风险，特别是与使用shell参数是的潜在漏洞。这通常涉及通过shell执行命令时可能引发的命令注入等安全问题。建议的修复方向是避免直接使用shell或采用更安全的参数传递方式。,是,是
https://github.com/hpcaitech/ColossalAI/issues/4662,在ColossalAI的Llama 65B模型训练示例报告中，声称最大显存占用仅为58.5GB，但用户指出这一数值在实际中是不可能实现的。该问题核心在于官方文档报告的显存使用量与预期存在巨大差异，涉及训练性能监控组件，可能由测量错误或报告数据不准确导致。,是,是
https://github.com/hpcaitech/ColossalAI/issues/6013,该PR计划将feature/fp8_comm分支合并至Colossal-AI的主分支，旨在为框架引入FP8（8位浮点数）通信是的新特性。此次合并的核心是集成FP8数据格式的支持，以优化大模型训练过程中的通信效率。该操作属于框架通信组件的重大更新，预计将提升分布式训练的性能。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/6699,用户在使用DeepSpeed ZeRO-0多节点GPU训练扩散模型后，尝试利用官方脚本`zero_to_fp32.py`将分片权重合并为fp32格式的完整模型检查点时遇到错误。该问题涉及DeepSpeed的检查点转换工具与Hugging Face Diffusers训练流程的集成，潜在原因可能与检查点目录结构或脚本对多节点生成的文件解析逻辑有关。,是,是
https://github.com/tensorflow/tensorflow/issues/66705,在导入R-PointNet预训练模型的元图时出现KeyError，该问题在切换TensorFlow 1.x和2.x多个版本后依然存在。核心现象是在加载由FarthestPointSimple操作生成的模型组件时失败，表明该自定义操作与当前TensorFlow环境存在兼容性问题。潜在原因可能涉及图结构或自定义操作注册方式在不同版本间的差异。,是,是
https://github.com/vllm-project/vllm/issues/12756,在使用vLLM v0.7.1服务DeepSeek-V3模型时，即使在高配置的H100（80GB）双节点环境下，当输入和输出令牌数较大时仍会立即出现CUDA内存不足（OOM）错误。问题核心在于默认的GPU内存利用率（gpu-memory-utilization=0.9）设置过高导致内存溢出，而将其降低至0.8虽可避免OOM但会显著减少KV缓存空间，进而造成缓存使用率极易达到100%并严重影响吞吐量。这表明模型计算过程可能消耗大量内存，用户需要更明确的内存管理指导来平衡内存使用与性能。,否,否
https://github.com/tensorflow/tensorflow/issues/59136,该问题反映了在TFX Serving中加载包含自定义Keras对象的SavedModel时出现的兼容性问题。用户发现使用`tf.keras.models.save_model`保存的模型能被`tf.keras.models.load_model`正确加载自定义类，但通过TFX Serving加载时却失败。核心矛盾在于不同加载方式对SavedModel格式中自定义对象的支持差异，用户希望官方文档能明确说明TFX Serving是否要求模型必须为追踪格式以及如何使用自定义对象。,是,是
https://github.com/tensorflow/tensorflow/issues/67323,用户在TensorFlow 2.9中遇到AutoGraph转换错误，核心问题是在自定义函数中尝试对符号张量进行迭代操作。该错误源于AutoGraph无法将Python的迭代语义正确转换为TensorFlow的图操作，涉及符号执行和计算图构建过程。用户需要将迭代逻辑改写为符合TensorFlow图执行规范的向量化操作以避免此问题。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/6733,该问题涉及为项目添加Domino是代码，但描述过于简略，仅提及添加操作而未说明具体功能或上下文。由于缺乏核心现象和组件信息，潜在原因可能包括实现新功能、集成第三方库或修复现有缺陷。需要更多细节才能准确判断问题的实质影响和涉及模块。,否,否
https://github.com/tensorflow/tensorflow/issues/68319,TFLite的ConvTranspose3D优化内核实现中存在拼写错误，具体表现为深度填充计算错误。该问题在与PyTorch的相同操作对比时出现结果不匹配，表明错误源于内核代码中的参数处理缺陷。,是,是
https://gitee.com/mindspore/mindformers/issues/IA8ORK,在封装qwen1.5-72B-chat模型推理服务时，基于dev分支代码配置权重分割和rank_table_file后，运行run_chat_server.py出现错误。核心现象是仅有第一张NPU被占用，而其他计算卡未被调用，表明分布式并行执行可能失败。该问题涉及chat_web组件与模型并行配置，潜在原因可能与rank_table_file的配置或多卡通信初始化有关。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/329,PyPI上的megatron-lm软件包已被移除，原有版本被一个看似是1.1.5版本替代版的2.2.2版本取代。然而，这个新发布的软件包内容为空，导致用户无法将其作为1.1.5版本的功能性替代品使用，这影响了依赖该包的项目正常运作。,否,否
https://gitee.com/mindspore/mindformers/issues/I8Z7EX,青岛AICC头部客户因需对GLM3-6B模型进行增量预训练，但当前框架缺乏此功能而提出需求。该问题源于客户投诉，涉及模型训练组件，潜在原因在于GLM3框架未实现类似Llama2/Baichuan2的预训练支持。建议参考现有方案通过构造标签计算损失来实现功能，以满足客户算力使用需求并维护合作关系。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/3680,在DeepSpeed框架中，当设置`ds_accelerator`时，代码直接使用`print`语句而非框架的日志系统进行输出，这导致在非DeepSpeed代码环境下运行命令时产生不必要的CLI打印信息，干扰了测试流程并造成测试失败。该问题涉及`real_accelerator.py`文件中的特定代码行，其核心在于输出方式缺乏可配置性。建议将这些输出迁移至现有的日志记录器，以提供静默选项来提升用户体验。,是,是
https://gitee.com/mindspore/mindformers/issues/IBAURY,在执行Llama2-7B模型多卡并行推理任务时，系统报告了“LC0c MatmulAllReduce failed”错误。该问题出现在使用MindSpore框架的并行计算组件进行矩阵乘法与集合通信操作时。初步判断这可能是由于多卡间通信同步或张量形状不匹配导致的算子执行失败。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/3246,该摘要重新启用了test_llm中get_stats_async测试用例，该测试在启用重叠功能后不再出现本地失败。问题似乎是通过在test_llm.py文件中添加sleep操作得以修复，这表明之前的失败可能与异步操作的时序或竞争条件有关。,是,是
https://github.com/vllm-project/vllm/issues/14073,在v1版本中修复了一个缓存块管理的问题，核心现象是系统错误地缓存了已存在于前缀缓存中的块。该问题涉及缓存管理组件，其潜在原因是是函数内部存在多余的检查逻辑，修复方案是通过传递正确的参数来移除该函数内部的额外检查。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1032,当模型结构发生变化时，从分布式检查点加载权重会因找不到原始词汇表输出层而报错。具体表现为使用经过监督微调的Llama2模型作为奖励模型骨干网络并新增LinearPooler层后，启用严格加载模式会因缺失原检查点中的特定层而失败。该问题源于加载器无法灵活处理模型结构扩展，即使临时禁用严格加载或自定义函数可绕过错误，但在框架默认启用严格加载时用户端无法规避此不一致性。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1382,在LLaVA 13B模型使用TensorRT-LLM进行推理时，当batch_size设置为2会触发错误，尽管编译engine时指定的max_batch_size为4。该问题涉及TensorRT-LLM框架的模型推理组件，潜在原因可能是模型编译与推理执行阶段对batch size的处理存在不一致或内部实现缺陷。,是,是
https://github.com/tensorflow/tensorflow/issues/59923,在混合精度训练中启用动态损失缩放时，稀疏张量（如推荐模型中常用的IndexedSlices）的NaN值检查会引发严重的性能与内存效率问题。该问题的核心在于当前检查流程存在优化不足，导致计算缓慢且内存占用高。通过直接利用IndexedSlices的密集值进行NaN检查，可以显著提升效率，是优化已参考Keras的对应实现。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1369,该问题询问AttentionMaskType中bidirectional与bidirectionalglm两种掩码类型的区别，涉及TensorRT-LLM中ChatGLM模型的注意力掩码组件。潜在原因可能是为特定模型（如GLM架构）设计了定制化的双向注意力机制，其实现细节或处理因果掩码的方式与通用双向掩码存在差异。,是,是
https://gitee.com/mindspore/mindformers/issues/I91DW2,在910A硬件上使用8机64卡预训练llama13b模型时，出现了吞吐量极低（仅0.1 sample/s/p）和优化器学习率异常的严重性能问题。具体表现为当损失缩放因子下降至1后，学习率便停止更新，导致训练过程受阻。该问题可能涉及混合精度训练、优化器配置或数据流水线等核心组件的潜在缺陷，需要排查梯度计算、动态损失缩放策略以及数据处理效率等方面。,是,是
https://gitee.com/mindspore/mindformers/issues/IBRKW9,在比对开源权重时发现，mtp层的输出rmsnorm权重并未如预期实现共享，这与之前基于lm head共享逻辑的实现存在差异。该问题源于论文中未提及此细节，导致配置错误。为确保与开源实现对齐，需要修正代码以取消该norm层的权重共享。,否,否
https://gitee.com/mindspore/mindformers/issues/I8HVM1,在英伟达显卡上对百川2-13B模型进行LoRA微调后，用户需要将生成的权重迁移到昇腾机器上进行推理。然而，现有的权重转换脚本无法正确处理LoRA微调产生的特定权重格式，导致转换过程受阻。这暴露了当前转换工具对LoRA适配器权重支持不足的问题，亟需扩展脚本功能以实现跨硬件平台的兼容性。,是,是
https://github.com/pytorch/pytorch/issues/118260,Dynamo在多线程环境下存在线程安全问题，主要表现为eval_frame.py中的配置修补机制（如dynamic kwargs）未受锁保护，导致线程间竞争可能使自动动态配置意外失效。虽然已通过加锁部分修复，但eval_frame.py中编译锁之外的代码仍需全面审计线程安全性。当前仅修复特定竞争条件不足以保证整体稳定性。,是,是
https://gitee.com/mindspore/mindformers/issues/IB8QRQ,"在Ascend设备上运行转换后的Qwen2-0.5B模型进行推理时，程序报出""Unsupported op [ReshapeAndCache] on CPU""错误。该问题核心在于模型图中存在一个名为ReshapeAndCache的算子，但当前MindSpore框架在CPU上不支持该算子的执行。这通常暗示模型转换过程可能未能将某些针对GPU/NPU的算子正确映射或适配到Ascend硬件平台，导致框架在分配计算时尝试将不支持的算子 fallback 到CPU执行而失败。",是,是
https://gitee.com/ascend/MindSpeed/issues/IAE3XD,开启--use-dist-ckopt选项保存分布式权重时出现报错，该问题涉及分布式训练中的检查点保存组件。核心现象是在启用分布式检查点功能后系统无法正常完成权重保存操作，潜在原因可能与分布式环境下的进程同步或存储路径配置有关。,是,是
https://gitee.com/mindspore/mindformers/issues/IBA4T4,干运行工具显示的吞吐率存在严重偏差，在特定条件下会错误地显示高达30+ samples/p/s的数值，而实际吞吐率远低于此，甚至小于3 samples/p/s。该问题主要影响性能监控的准确性，表明工具内部的吞吐率计算或数据采集模块可能存在缺陷。,是,是
https://gitee.com/mindspore/mindformers/issues/I9SKPY,在昇腾910B平台上使用MindSpore框架进行Qwen-14B模型增量推理时，发现推理回答出现异常。该问题涉及模型推理的核心组件，初步分析可能与增量推理模式下动态shape处理或batch推理过程中的内存管理机制有关，导致模型输出结果不符合预期。,是,是
https://gitee.com/mindspore/mindformers/issues/IBPUX1,在安装MindSpore 1.2.0以下版本时，用户遇到了一个TypeError告警，具体错误信息显示`deprecated()`函数接收到了一个未预期的关键字参数`'version'`。这一问题通常与API弃用机制的实现有关，表明在旧版本框架中调用的接口与当前代码不兼容。其潜在原因可能是高版本代码中使用的参数在低版本的`deprecated`装饰器函数中并不存在，导致函数调用时参数传递失败。,是,是
https://github.com/pytorch/pytorch/issues/104518,该问题涉及将PyTorch中的oneDNN库从v2.7.x版本升级到v3.1.1，主要目的是为了支持FP16测试。此次更新通过cherry-pick操作从PR #97957引入，并关联了多个是的堆栈修改。涉及的组件包括oneDNN后端以及是的FP16功能模块，潜在原因可能是为了利用新版本在FP16性能或功能上的优化。,否,是
https://github.com/vllm-project/vllm/issues/12961,在微调Qwen2.5模型时，使用LoRA和GRPO算法触发了错误，提示在Qwen2ForCausalLM类中找不到名为'base_model'的模块或参数。该问题涉及模型加载或适配层配置，可能由于模型结构定义与算法期望的接口不匹配，导致程序无法正确访问基础模型组件。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1562,在GPU环境下运行gptManagerBenchmark时，当进入LoRA基准测试阶段后，程序陷入死循环，表现为GPU利用率为0%而CPU占用率持续100%。该问题发生在使用双A30显卡和特定CUDA驱动的Docker环境中，核心现象是推理非LoRA请求正常完成，但在处理LoRA请求时卡住。潜在原因可能与LoRA参数配置或基准测试脚本中LoRA模块的加载逻辑有关。,否,否
https://github.com/mindspore-lab/mindnlp/issues/1847,在Qwen2.5-coder-14B模型进行单机多卡推理时，使用MindSpore 2.4和MindNLP框架加载模型过程中出现错误。核心问题在于模型类Qwen2ForCausalLM未正确继承生成能力基类，导致系统警告其将失去调用是生成函数的能力。同时日志提示启用了滑动窗口注意力机制但未实现，可能引发意外结果，最终在模型初始化过程中触发了异常。,是,是
https://github.com/vllm-project/vllm/issues/14884,"当聊天模板从磁盘加载时，如果模板内容包含字面意义上的 ""\n"" 子字符串，在 `_try_extract_ast()` 尝试检测模板格式的过程中会抛出 Jinja 异常。问题的核心在于 `_try_extract_ast` 调用的 `_unescape_unicode` 函数错误地对从未进行过转义的模板字符串执行了反转义操作，将 ""\n"" 转换为实际换行符，从而导致模板语法被破坏。虽然异常会被捕获并默认回退到 ""string"" 格式，但此错误仍会导致控制台输出不必要的异常信息，影响使用体验。",是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/2540,在Windows系统上运行TensorRT-LLM 0.15.0时出现运行时错误，具体表现为在构建TRT-LLM引擎阶段程序崩溃。错误堆栈追踪显示问题核心位于nvinfer_plugin_tensorrt_llm.dll的GPTAttentionPluginCommon组件初始化过程中，特别是FusedMHARunnerV2的构造函数抛出了异常，表明可能与特定GPU架构（RTX 2070 SUPER）的兼容性或内核实现缺陷有关。,是,是
https://github.com/mindspore-lab/mindnlp/issues/920,在GPU环境下执行代码生成任务时出现错误，具体表现为模型推理过程异常中断或产生无效输出。该问题主要涉及模型前向计算图与CUDA内核的交互组件，潜在原因可能是设备内存管理不当或特定算子在GPU上的实现存在兼容性问题。,是,是
https://github.com/mindspore-lab/mindnlp/issues/1857,该修复解决了梯度AllReduce操作在错误时间被调用的问题，核心现象是梯度同步的时序错乱，可能影响模型训练的收敛正确性或效率。此问题通常涉及分布式训练中的通信组件，潜在原因可能是优化器步骤与梯度聚合之间的执行顺序存在逻辑缺陷。修复旨在确保AllReduce在恰当的优化阶段触发。,是,是
https://github.com/vllm-project/vllm/issues/14026,"在比较vLLM与SGLang的在线服务性能时，发现两者客户端生成的随机输入存在差异，这导致了特定模型的性能差距。为了缩小这一差距，计划在benchmark_serving.py工具的""--dataset-name random""选项中新增一个功能，支持从ShareGPT数据集中生成随机输入。该功能旨在通过提供一致的、基于真实数据集的输入，使性能对比更加公平和准确。",是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1691,该问题探讨了在TensorRT-LLM中使用use_paged_context_fmha和enable_kv_cache_reuse功能时观察到的性能现象。当构建引擎并部署后，即使查询每秒处理量（QPS）增加，请求延迟也未见显著上升。用户希望理解这一反直觉现象背后的原因，即该优化如何不仅降低了单个请求的耗时，还能在高并发场景下有效维持低延迟。,是,是
https://github.com/tensorflow/tensorflow/issues/63685,"当使用 tf.transpose 对空输入张量进行操作且 perm 参数包含负值（如 [-1, -2]）时，程序会异常中止。核心问题出现在该算子的内部检查逻辑中，当处理空张量的维度置换时，对负索引的有效性验证存在缺陷，导致检查失败并引发程序崩溃。",是,是
https://github.com/NVIDIA/Megatron-LM/issues/687,在流水线并行训练中，forward_backward_pipelining_with_interleaving 的实现分支包含开启 config.overlap_p2p_comm 的配置选项，而 forward_backward_pipelining_without_interleaving 的对应实现却缺少此功能。这导致了两种流水线调度策略在通信优化上的不一致性，其潜在原因可能是代码实现时仅考虑了交错式流水线的通信重叠优化，而忽略了非交错式流水线的同类需求。,是,是
https://github.com/tensorflow/tensorflow/issues/62183,"在使用TensorFlow 2.13构建图像I/O管道时，Dataset读取图像后生成的张量形状显示为(None, None, None)，导致下游预处理操作（如按比例调整图像尺寸）无法获取有效形状信息。该问题涉及Dataset组件的图像解码流程，潜在原因可能是数据流图构建阶段无法静态推断图像尺寸。虽然可以通过变通方法获取图像维度，但当前行为影响了依赖于张量形状的预处理功能。",是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1429,当用户尝试使用批处理大小为2进行Medusa模型推理时，系统抛出CUDA运行时错误，提示遇到了非法的内存访问。该错误通常与索引错误有关，初步判断问题核心可能在于模型当前不支持批处理大小大于1的情况，这可能是由于底层张量操作在处理批处理维度时存在缺陷所致。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/225,该用户指出TensorRT-LLM的Python示例存在并发线程安全问题，核心在于其`GenerationSession`在多个线程中复用了同一个`ExecutionContext`，而非为每个线程创建新的上下文。这种做法违反了TensorRT官方关于线程安全的指导原则，即要求每个线程使用独立的`ExecutionContext`，从而导致并发调用可能不安全。用户质疑当前设计并询问是否有计划提供为每次调用创建新会话的解决方案。,是,是
https://github.com/hpcaitech/ColossalAI/issues/2286,在版本从0.1.14升级到0.2.0的过程中，框架出现了兼容性问题，导致核心组件功能异常。这主要表现为API接口变更和模块依赖关系破坏，影响了模型的训练和推理流程。潜在原因可能是新版本进行了不向后兼容的重大架构调整或依赖库升级。,是,是
https://gitee.com/mindspore/mindformers/issues/IB0QJB,在MindFormers 0.8.0框架下运行Llama2-7B模型时出现报错，核心现象是执行过程中发生异常中断。该问题涉及MindFormers框架及其与MindSpore 2.2.1的集成组件，潜在原因可能与模型配置、环境依赖或特定硬件（如AArch64架构）的兼容性有关。,是,是
https://github.com/tensorflow/tensorflow/issues/64817,用户在运行TensorFlow官方指南efficient_serving.ipynb时遇到错误，问题出现在创建检索模型的第10个代码单元。核心现象是代码执行失败，用户确认错误与安装SCANN库直接是，因为不安装SCANN时项目可以正常运行。这表明问题可能源于SCANN库与当前TensorFlow 2.16.1版本之间的兼容性或集成缺陷。,否,否
https://github.com/NVIDIA/TensorRT-LLM/issues/922,在将Qwen-7B模型转换为TensorRT-LLM引擎的过程中，当脚本尝试将模型的权重张量从PyTorch的meta tensor转换为numpy数组时，抛出了NotImplementedError。该错误发生在weight.py文件的加载权重阶段，核心原因是meta tensor不包含实际数据，无法执行复制操作。这通常表明模型权重未被正确加载到内存中，可能与模型初始化或设备映射过程有关。,是,是
https://github.com/vllm-project/vllm/issues/14563,本次构建/CI更新将xgrammar升级至0.1.15版本，主要新增了对aarch64架构的支持，并包含多项修复与改进。该升级解决了编号为#11886和#13986的问题，同时部分实现了#13894的功能需求，由开发者Russell Bryant签署提交。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/893,该PR实现了一个回退机制，当系统中未安装Transformer Engine（TE）和Apex库时，系统将自动切换至使用纯PyTorch及其JIT编译器作为默认执行路径。这一改动旨在降低环境配置的复杂度和依赖项的强制性，提升了框架的灵活性和易用性。核心修改涉及在是组件中增加条件判断逻辑，以确保在缺少高性能算子库时核心功能依然可以正常运行。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/143,用户在运行GPT模型构建脚本时，由于参数`--use_gemm_plugin`启用了GEMM插件，但在执行到`linear.py`第53行的`add_plugin_v2`函数时，传入的`gemm_plug`参数为`None`，导致出现参数不兼容的错误。该问题涉及TensorRT的插件系统，潜在原因可能与TensorRT 9.1版本的环境配置或插件初始化失败有关。,是,是
